first_name,last_name,address,city,state,postcode,date_of_birth,phone_number,email,user_name,password,ipv4,ipv6,mac_address,domain_name,url,color_name
,Chaves,"Calle de Primitiva Cortes 569
Cádiz, 35770",Melilla,Granada,30447,1938-11-27,+34 881 85 77 77,,fabiangiralt,88WS9rOa+$,158.188.149.75,3952:6aad:cc42:7da6:ec45:cdc5:f70c:2f9,42:bb:f3:2c:95:50,ascension.com,error_value,Beige
Úrsula,Moliner,"Calle de Juan Antonio Corominas 497
Las Palmas, 51949",Teruel,Cuenca,INVALID,32-13-2022,+34 925 527 712,primitivo12@example.com,roviracirino,jrG8XVf_I_,67.253.77.58,7b3f:5698:ea86:2a58:df5c:910f:c8f6:ed9d,d4:a1:1c:86:22:ad,hermanos.es,http://www.emiliana.com/,Marrón perú
Teodosio,Velázquez,"Vial de Ramiro Sosa 7
Ceuta, 46949",La Rioja,Zaragoza,51354,2014-07-21,+34 874 56 06 94,,coronadolucas,($6WrOwin(,82.66.85.255,490f:9efe:c83:934e:7486:bb55:79b3:74d5,28:d0:ca:0a:1b:31,comercializadora.org,error_value,
Guadalupe,Marti,"Callejón de Cándido Infante 8 Puerta 6 
Girona, 28257",Pontevedra,Ourense,25257,32-13-2022,INVALID,grandeelvira@example.org,ujuarez,%&q6B5jy^V,128.179.212.3,fff4:6bf3:7ea3:f46b:f017:ba9:90be:d96,e2:b1:25:60:61:ec,error_value,https://www.comercial.com/,
Manuela,Cobos,"Cañada Jerónimo Gomez 5 Apt. 58 
Huesca, 37323",Soria,Cáceres,14871,2003-11-29,+34879963743,,andreueustaquio,)tL1+Nak4d,49.42.245.121,b6eb:28d2:853b:d7fb:81bf:715d:a3db:e11,42:77:83:08:6e:7a,promociones.org,https://www.rey.com/,Salmón claro
Maximiliano,Mosquera,"Ronda Heliodoro Jordá 264 Piso 6 
La Rioja, 22315",Palencia,,16329,32-13-2022,+34948 837 100,xrincon@example.org,emilialeon,,166.109.209.85,7dd7:46ad:e707:1580:68c7:810e:7608:3af3,24:e3:37:69:d2:f4,despacho.com,error_value,Marfil
Daniela,Coronado,"Avenida de Estela Pozo 177
Córdoba, 01015",Navarra,Burgos,10055,32-13-2022,+34 872 68 87 73,consuelamoya@example.net,silvestrealemany,5LdO+ZMh^J,105.211.107.136,d2bc:38b:49cb:aaa7:c67c:7c65:d80c:6b4b,88:5c:e5:7b:8f:92,rocha.net,http://www.compania.es/,Amarillo
Fabio,Barrera,"Pasaje María Teresa Ballester 14 Apt. 52 
Teruel, 32598",Madrid,Madrid,42744,1980-08-27,+34822 685 659,icasal@example.com,,Yx39RQe@h#,error_value,2775:dbbb:e765:3f13:7194:9996:75cd:ae49,ea:93:9f:eb:26:21,moraleda.es,http://www.distribuciones.com/,Rojo ladrillo
Leocadia,Pont,"Pasadizo de Prudencia Toledo 260 Piso 2 
Ceuta, 27810",Granada,Ávila,05600,1961-05-19,+34 923091364,hugoalcala@example.com,yalvaro,M2SRmWEj$p,error_value,b3d8:a31b:6e16:bf8d:dde2:5b77:baa:3370,d8:65:a2:34:79:d0,compania.com,https://www.sanjuan.es/,
Epifanio,Larrea,"Urbanización de Ágata Macias 9
Ciudad, 51139",Toledo,,34315,32-13-2022,INVALID,cruznoriega@example.net,ibarraiker,vuYl$^mX%2,error_value,12cc:e673:706d:5e53:b9c9:94c4:7775:5bc8,c4:a1:9a:5d:ed:74,cebrian.net,http://www.alimentacion.es/,Índigo
Angélica,Carvajal,"Cañada Luis Ángel Macias 74 Puerta 4 
Vizcaya, 03274",Málaga,,43562,2007-02-13,+34927 30 10 26,clozano@example.com,nazario46,_&1qAbv90w,160.142.0.251,5e64:72c6:2f6d:35e1:26f8:4ff9:f398:963f,0c:d3:da:27:ac:0f,error_value,http://comercial.es/,Marrón perú
