first_name,last_name,address,city,state,postcode,date_of_birth,phone_number,email,user_name,password,ipv4,ipv6,mac_address,domain_name,url,color_name
Aureliano,Murillo,"Vial de Samuel Egea 61
Melilla, 14928",,Teruel,30568,32-13-2022,+34934469106,,carvajalnatalia,*^JE^pcW1G,92.226.182.59,47b3:5f0d:ad73:313f:7947:b59c:d820:2dbb,02:b6:aa:9a:61:ec,lobato.com,error_value,Plata
Vicenta,Aliaga,"C. Haroldo Rojas 74 Puerta 4 
Badajoz, 51497",Teruel,Almería,INVALID,1920-03-24,+34 820 568 074,lazaroiriarte@example.org,qperello,YF1R2gYs^a,111.27.94.215,92c8:cd08:2b77:e9b5:ae8d:4e3:436e:842d,a0:e7:50:5c:da:cd,verdugo.com,https://tecnologias.com/,Verde primavera medio
,Jimenez,"Cuesta Octavio Lucena 331 Apt. 37 
Cáceres, 40469",Castellón,Valencia,12736,32-13-2022,+34 987 417 890,cmontesinos@example.org,vredondo,@0a019Zpb%,135.155.152.199,d920:dfda:ff7c:7ed3:fbe1:5065:f36a:2001,e4:68:a6:9e:48:27,transportes.com,https://www.azucena.com/,
Felipa,Guillén,"Camino Azahara Hidalgo 57 Piso 5 
Huelva, 04526",Zamora,,37963,1958-08-27,+34824 07 96 05,lucila01@example.org,carminarossello,@y5PKtO!o*,138.58.90.17,7ba0:7ac4:9329:2281:140:b7a1:a11:2743,error_value,vilalta.com,error_value,Verde oliva oscuro
Ainoa,,"Acceso de Luis Revilla 68 Puerta 8 
Cantabria, 13357",,Girona,09969,32-13-2022,+34858963096,ribesinigo@example.com,fortunato02,Y$#8fPSsce,95.247.213.173,1799:295e:2cfe:ff92:c11a:4b51:b86f:bce6,error_value,error_value,error_value,
Faustino,Infante,"Glorieta Aureliano Bartolomé 9 Piso 0 
Zaragoza, 49567",Badajoz,Cádiz,41195,1984-06-05,+34879 62 87 76,floresemelina@example.net,milagros85,,167.45.204.32,ab37:28fd:f2fa:7bc2:b538:432e:a25e:1e56,36:06:e8:ef:e7:77,error_value,https://carlos.com/,Coral claro
Piedad,Marti,"Paseo Arturo Gual 81
Baleares, 24248",Burgos,,15003,1997-12-15,+34 988255141,,correatatiana,%_5AcZOmkT,108.131.14.36,75d:5617:743a:eda0:7302:571:8c6a:4c6e,f0:d8:39:38:f2:97,error_value,http://www.diaz.es/,Blanco concha
Maxi,Guijarro,"Paseo de Luís Fajardo 28
Ceuta, 35736",Santa Cruz de Tenerife,Murcia,47619,1942-05-04,INVALID,vivessamuel@example.com,kfernandez,#M6IN^Kf1#,75.228.100.16,dadb:32ad:1e1d:7ae3:3090:a77a:24ef:510,b0:7c:7d:a5:39:7e,agullo.org,http://www.sarabia.es/,Rojo violeta medio
Rubén,Mata,"Rambla Florencia Galván 112 Piso 4 
Zaragoza, 48694",Álava,La Rioja,34386,1988-03-27,+34 925 51 50 08,pastorcandelas@example.com,,,180.233.24.167,d7b4:f770:ff3e:43fb:c201:c589:2289:39da,14:19:68:6e:43:49,mineria.com,http://www.marmol.es/,Magenta
Herminio,Chacón,"Calle de Máximo Acedo 7 Apt. 79 
Huesca, 37563",Granada,Albacete,17106,1927-10-26,+34 800809568,anguitaamada@example.com,hheras,dMAzsWez@1,error_value,error_value,00:a2:06:fa:fc:f9,hotel.es,https://www.familia.com/,Azul acero
María Cristina,Doménech,"Pasadizo de Dani Comas 564
Alicante, 19611",Málaga,Asturias,45936,32-13-2022,+34 941 99 08 88,ycabeza@example.org,,$SS3DDnqCM,error_value,8806:127d:1cfa:cce2:4780:64e8:e7a3:9556,36:fd:8e:de:37:f9,olivera.es,http://www.grupo.es/,Azul medianoche
Anselmo,Crespi,"C. Fabio Echevarría 351 Piso 8 
La Rioja, 24162",Pontevedra,Ávila,42478,1923-11-01,+34925 91 45 60,fabio31@example.org,,,77.20.198.86,a651:9cdb:89a:4408:5378:96d3:38fc:dac1,e4:da:b8:a4:a7:fd,plinio.es,https://www.blas.com/,Salmón claro
Abilio,Fabregat,"Pasaje Maximiano Villanueva 26 Puerta 9 
Málaga, 07517",Huesca,Lugo,01705,1971-09-08,+34949357287,ojedatoni@example.org,maria-jesus30,,14.182.206.146,error_value,14:0f:fa:39:32:06,transportes.com,http://www.hermanos.com/,
José Mari,Benavent,"Plaza Tere Anguita 44 Apt. 99 
Valencia, 21945",Baleares,Lleida,23404,1949-07-19,+34845 58 21 12,,jaime56,W2_6A%rER1,11.229.175.195,error_value,error_value,hermanos.com,https://jara.net/,Amarillo dorado pálido
Íñigo,Tejedor,"Urbanización de René Marco 97 Apt. 68 
Teruel, 46969",Valencia,Guadalajara,21636,2006-11-26,+34 902 78 33 38,andreszaira@example.org,,X@081PIjge,13.155.210.54,527a:e635:163b:454b:70c0:5583:71c5:240d,d2:00:31:d2:0e:f3,error_value,http://valenciano.es/,Verde primavera medio
Judith,Pazos,"Alameda de Rosa María Linares 50 Apt. 42 
Murcia, 03851",Madrid,Castellón,24026,32-13-2022,+34830600041,pazmontana@example.com,mirtagargallo,,181.212.112.193,1026:caa1:698c:7ac7:22a6:5ba1:d2bd:1a8a,da:92:9c:19:8f:de,supermercados.es,https://familia.es/,
Julio,Fabra,"Calle de Ramiro Salazar 673
Córdoba, 33896",Soria,Vizcaya,17557,32-13-2022,+34 988542717,jacoboespanol@example.net,rubenbilbao,AH_y6Eq55V,115.116.39.105,5af5:d874:1197:24d8:6def:ce39:6d5f:13,3a:85:5d:ea:ba:33,kike.com,http://www.talleres.es/,Azul pizarra
Ruben,,"Alameda Wilfredo Landa 127
Málaga, 13631",Badajoz,Cádiz,24683,1961-09-11,INVALID,,zbenavides,^c@TPFAp$1,error_value,69e4:8ef4:c7b2:4e1e:50fe:1370:9a3b:1f9a,error_value,giron.org,https://www.hnos.net/,Rojo carmesí
Darío,Hervia,"Cuesta de Ulises Monreal 6
Salamanca, 15364",Cantabria,,42834,1928-06-24,+34 901 06 48 82,,nblasco,(6Zz2PJ#Qc,165.11.0.223,error_value,56:5e:47:c1:8f:6a,error_value,http://www.inversiones.es/,Negro
Leonel,Vives,"C. de Angelina Maldonado 487
Tarragona, 29415",Jaén,Zaragoza,30310,1953-02-15,INVALID,meleroeliana@example.net,,)2SOyCcXcw,error_value,a463:9f9e:1327:5d38:e36f:bedf:d688:3d6c,error_value,logistica.es,https://estevez.es/,Azul real
,,"Urbanización Quique Navas 770 Apt. 28 
Madrid, 47880",La Coruña,Badajoz,INVALID,2007-07-31,+34925 10 36 89,martinezlupe@example.net,checacristina,Y_S8aYS@wt,65.170.179.14,error_value,bc:5f:ea:03:e0:99,salom.com,https://construccion.com/,Amarillo verde
Vito,Calvet,"Camino de Micaela Ribera 785 Apt. 71 
Santa Cruz de Tenerife, 49923",,Salamanca,36183,2023-05-21,+34 915258988,benjaminrios@example.com,eusebiareguera,%@0O(c@q)k,191.175.74.12,9b1c:ad1e:e4a1:a698:463d:8871:3306:48c,98:c0:4c:46:90:29,sandoval.org,http://talleres.net/,Verde lima
